subscriber_id,cohort_month,city,channel,category,plan_tenure_months,monthly_rental_inr,first_delivery_delay_days,nps_score,payment_failures_90d,swap_requests_60d,support_tickets_60d,subscriber_age,churn_month,is_churned,months_observable,months_active,revenue_inr
252,2024-06-01,Bengaluru,Google_Ads,Wardrobe,6,1111,2,1,0,0,1,31,1.0,1,23,1,1111
253,2024-03-01,Mumbai,Meta_Ads,Sofa,12,1296,4,4,0,0,3,32,2.0,1,26,2,2592
254,2024-04-01,Mumbai,Google_Ads,Study,12,825,0,8,0,0,0,25,7.0,1,25,7,5775
255,2024-08-01,Chennai,Referral,Sofa,3,1584,4,3,2,0,2,21,1.0,1,21,1,1584
256,2024-02-01,Chennai,Google_Ads,Full_Home,12,4388,2,9,0,0,0,26,,0,27,27,118476
257,2024-09-01,Delhi,Meta_Ads,Full_Home,6,4340,2,7,0,1,0,32,19.0,1,20,19,82460
258,2024-02-01,Bengaluru,Meta_Ads,Sofa,3,1412,4,7,0,0,1,29,,0,27,27,38124
259,2024-03-01,Mumbai,Google_Ads,Dining,3,1575,3,6,0,0,1,30,8.0,1,26,8,12600
260,2024-08-01,Bengaluru,Organic,Full_Home,12,3452,0,1,0,0,0,27,1.0,1,21,1,3452
261,2024-10-01,Pune,Organic,Wardrobe,3,849,1,7,1,0,1,21,4.0,1,19,4,3396
262,2024-03-01,Bengaluru,Organic,Wardrobe,3,995,0,1,0,0,0,21,1.0,1,26,1,995
263,2024-04-01,Bengaluru,Organic,Full_Home,6,4160,0,6,1,0,1,35,,0,25,25,104000
264,2024-12-01,Hyderabad,Meta_Ads,Bed,12,1477,2,6,1,0,0,30,,0,17,17,25109
265,2024-12-01,Mumbai,Meta_Ads,Wardrobe,3,1186,2,6,0,0,1,23,,0,17,17,20162
266,2024-07-01,Pune,Organic,Sofa,12,1588,0,6,0,0,0,28,,0,22,22,34936
267,2024-06-01,Bengaluru,Meta_Ads,Bed,12,1475,0,9,0,0,0,39,,0,23,23,33925
268,2024-05-01,Pune,Meta_Ads,Full_Home,12,3582,1,1,1,0,0,26,1.0,1,24,1,3582
269,2024-08-01,Bengaluru,Google_Ads,Study,12,1021,1,5,0,0,0,29,,0,21,21,21441
270,2024-08-01,Bengaluru,Organic,Dining,3,1501,1,8,0,1,0,32,18.0,1,21,18,27018
271,2024-04-01,Mumbai,Google_Ads,Sofa,12,1489,3,7,0,0,2,25,17.0,1,25,17,25313
272,2024-01-01,Bengaluru,Direct,Full_Home,6,3429,1,7,1,0,0,43,,0,28,28,96012
273,2024-02-01,Delhi,Google_Ads,Bed,6,1317,4,6,0,0,1,28,,0,27,27,35559
274,2024-12-01,Bengaluru,Meta_Ads,Wardrobe,3,1077,1,6,1,0,1,35,,0,17,17,18309
275,2024-06-01,Bengaluru,Google_Ads,Bed,6,1219,0,10,0,0,0,33,,0,23,23,28037
276,2024-06-01,Hyderabad,Google_Ads,Wardrobe,3,1132,2,8,0,0,1,33,,0,23,23,26036
277,2024-06-01,Bengaluru,Meta_Ads,Dining,6,1877,0,1,1,0,0,33,1.0,1,23,1,1877
278,2024-10-01,Delhi,Organic,Bed,3,1364,4,7,1,0,1,21,,0,19,19,25916
279,2024-01-01,Hyderabad,Google_Ads,Wardrobe,6,934,4,1,0,0,1,21,2.0,1,28,2,1868
280,2024-01-01,Bengaluru,Google_Ads,Bed,3,1425,1,10,0,0,0,38,3.0,1,28,3,4275
281,2024-04-01,Hyderabad,Google_Ads,Study,6,857,3,5,0,0,1,24,6.0,1,25,6,5142
282,2024-06-01,Bengaluru,Meta_Ads,Dining,6,1450,0,9,0,0,1,39,,0,23,23,33350
283,2024-09-01,Mumbai,Direct,Full_Home,6,3798,0,6,0,1,1,21,5.0,1,20,5,18990
284,2024-06-01,Bengaluru,Meta_Ads,Sofa,12,1504,0,6,0,0,1,27,4.0,1,23,4,6016
285,2024-06-01,Pune,Organic,Sofa,6,1393,3,6,0,0,2,30,11.0,1,23,11,15323
286,2024-12-01,Delhi,Meta_Ads,Sofa,12,1451,7,3,0,0,1,27,1.0,1,17,1,1451
287,2024-02-01,Delhi,Meta_Ads,Sofa,6,1482,2,1,0,0,1,33,1.0,1,27,1,1482
288,2024-07-01,Chennai,Referral,Wardrobe,12,1113,2,8,0,0,0,40,12.0,1,22,12,13356
289,2024-07-01,Mumbai,Google_Ads,Sofa,12,1724,2,7,1,0,0,25,5.0,1,22,5,8620
290,2024-06-01,Pune,Referral,Sofa,6,1707,0,5,1,0,2,24,13.0,1,23,13,22191
291,2024-10-01,Hyderabad,Meta_Ads,Bed,12,1192,2,8,0,1,0,31,,0,19,19,22648
292,2024-04-01,Chennai,Meta_Ads,Wardrobe,3,1132,3,6,1,0,2,32,15.0,1,25,15,16980
293,2024-12-01,Chennai,Direct,Study,12,966,2,5,2,0,0,24,,0,17,17,16422
294,2024-04-01,Chennai,Meta_Ads,Wardrobe,6,932,2,5,0,0,0,38,,0,25,25,23300
295,2024-07-01,Bengaluru,Direct,Full_Home,3,3925,0,8,0,0,0,25,,0,22,22,86350
296,2024-07-01,Hyderabad,Direct,Sofa,6,1455,1,8,0,0,0,33,19.0,1,22,19,27645
297,2024-11-01,Pune,Google_Ads,Wardrobe,3,1001,3,6,0,1,2,29,11.0,1,18,11,11011
298,2024-06-01,Delhi,Meta_Ads,Bed,12,1488,6,4,2,1,2,35,1.0,1,23,1,1488
299,2024-04-01,Bengaluru,Referral,Full_Home,12,3975,0,5,0,2,2,24,5.0,1,25,5,19875
300,2024-01-01,Chennai,Google_Ads,Sofa,6,1303,0,6,1,0,1,32,,0,28,28,36484
301,2024-05-01,Bengaluru,Organic,Full_Home,3,4431,0,7,0,1,2,21,,0,24,24,106344
302,2024-10-01,Mumbai,Google_Ads,Study,12,1012,0,8,0,0,1,28,,0,19,19,19228
303,2024-01-01,Delhi,Google_Ads,Dining,12,1679,2,6,1,0,2,26,,0,28,28,47012
304,2024-11-01,Bengaluru,Meta_Ads,Wardrobe,12,1015,1,6,0,1,0,31,,0,18,18,18270
305,2024-07-01,Hyderabad,Organic,Bed,6,1455,2,1,0,0,1,39,1.0,1,22,1,1455
306,2024-02-01,Bengaluru,Organic,Sofa,6,1286,0,10,0,0,0,25,,0,27,27,34722
307,2024-04-01,Hyderabad,Organic,Full_Home,6,4217,5,6,0,0,1,31,3.0,1,25,3,12651
308,2024-07-01,Pune,Google_Ads,Full_Home,12,4732,0,9,0,0,0,26,,0,22,22,104104
309,2024-04-01,Mumbai,Meta_Ads,Sofa,6,1691,3,1,0,0,2,37,1.0,1,25,1,1691
310,2024-02-01,Hyderabad,Google_Ads,Sofa,3,1419,6,6,0,0,3,31,5.0,1,27,5,7095
311,2024-08-01,Bengaluru,Google_Ads,Bed,3,1521,0,8,0,0,0,27,10.0,1,21,10,15210
312,2024-09-01,Pune,Meta_Ads,Full_Home,6,3683,0,6,0,0,0,33,2.0,1,20,2,7366
313,2024-02-01,Chennai,Meta_Ads,Wardrobe,6,1040,2,8,0,0,0,23,17.0,1,27,17,17680
314,2024-04-01,Bengaluru,Google_Ads,Study,12,961,2,8,0,0,2,30,,0,25,25,24025
315,2024-03-01,Hyderabad,Google_Ads,Sofa,12,1292,2,7,0,0,0,28,,0,26,26,33592
316,2024-08-01,Delhi,Organic,Full_Home,3,3577,0,9,0,0,0,33,,0,21,21,75117
317,2024-09-01,Delhi,Google_Ads,Sofa,3,1560,0,9,0,0,0,21,10.0,1,20,10,15600
318,2024-09-01,Hyderabad,Direct,Bed,6,1186,1,7,1,0,1,25,,0,20,20,23720
319,2024-12-01,Mumbai,Meta_Ads,Full_Home,12,3986,2,5,1,1,0,27,2.0,1,17,2,7972
320,2024-10-01,Delhi,Google_Ads,Study,12,986,2,1,0,0,0,21,1.0,1,19,1,986
321,2024-04-01,Bengaluru,Referral,Wardrobe,3,1068,1,6,2,0,0,21,13.0,1,25,13,13884
322,2024-02-01,Mumbai,Meta_Ads,Full_Home,6,4623,1,7,1,0,1,35,,0,27,27,124821
323,2024-08-01,Pune,Referral,Sofa,12,1757,3,7,0,0,1,28,,0,21,21,36897
324,2024-11-01,Bengaluru,Meta_Ads,Sofa,6,1760,0,6,0,1,1,37,5.0,1,18,5,8800
325,2024-12-01,Delhi,Meta_Ads,Sofa,6,1480,3,1,0,0,1,29,1.0,1,17,1,1480
326,2024-03-01,Bengaluru,Organic,Bed,3,1160,3,5,0,0,2,36,,0,26,26,30160
327,2024-03-01,Pune,Meta_Ads,Study,3,974,0,1,1,0,1,23,1.0,1,26,1,974
328,2024-01-01,Delhi,Meta_Ads,Wardrobe,3,1170,1,6,0,0,0,33,5.0,1,28,5,5850
329,2024-02-01,Mumbai,Google_Ads,Wardrobe,6,1118,1,7,0,0,1,21,26.0,1,27,26,29068
330,2024-07-01,Bengaluru,Meta_Ads,Full_Home,12,4375,0,1,0,0,0,31,1.0,1,22,1,4375
331,2024-07-01,Mumbai,Google_Ads,Bed,6,1469,0,6,0,0,1,41,7.0,1,22,7,10283
332,2024-05-01,Chennai,Referral,Sofa,6,1489,1,1,0,1,2,27,1.0,1,24,1,1489
333,2024-04-01,Delhi,Meta_Ads,Bed,3,1332,2,7,0,0,1,31,,0,25,25,33300
334,2024-10-01,Mumbai,Direct,Full_Home,3,3679,2,8,1,1,0,28,,0,19,19,69901
335,2024-06-01,Hyderabad,Google_Ads,Wardrobe,3,1084,1,6,1,0,0,31,2.0,1,23,2,2168
336,2024-10-01,Mumbai,Meta_Ads,Full_Home,3,3886,1,8,0,0,1,29,,0,19,19,73834
337,2024-12-01,Mumbai,Google_Ads,Full_Home,12,3774,3,7,0,0,1,42,6.0,1,17,6,22644
338,2024-04-01,Mumbai,Organic,Full_Home,3,3750,3,1,1,0,1,31,1.0,1,25,1,3750
339,2024-03-01,Bengaluru,Referral,Full_Home,3,4114,1,10,0,0,0,24,23.0,1,26,23,94622
340,2024-12-01,Hyderabad,Meta_Ads,Dining,12,1661,3,6,0,0,1,26,,0,17,17,28237
341,2024-08-01,Pune,Meta_Ads,Full_Home,6,4556,0,7,1,0,0,37,13.0,1,21,13,59228
342,2024-04-01,Chennai,Organic,Dining,3,1872,3,6,1,0,1,27,2.0,1,25,2,3744
343,2024-08-01,Pune,Google_Ads,Bed,3,1245,4,1,0,3,2,36,1.0,1,21,1,1245
344,2024-07-01,Mumbai,Meta_Ads,Sofa,3,1448,3,7,0,0,2,34,3.0,1,22,3,4344
345,2024-11-01,Mumbai,Organic,Full_Home,3,3793,1,6,0,0,0,27,,0,18,18,68274
346,2024-04-01,Delhi,Google_Ads,Bed,6,1241,3,5,0,0,3,26,5.0,1,25,5,6205
347,2024-12-01,Chennai,Organic,Full_Home,6,4419,1,5,0,0,3,32,,0,17,17,75123
348,2024-12-01,Hyderabad,Organic,Full_Home,3,4280,1,8,1,0,0,23,,0,17,17,72760
349,2024-03-01,Mumbai,Google_Ads,Bed,12,1140,0,8,0,0,0,36,11.0,1,26,11,12540
350,2024-02-01,Hyderabad,Meta_Ads,Bed,3,1364,3,8,0,0,1,26,10.0,1,27,10,13640
351,2024-07-01,Hyderabad,Meta_Ads,Sofa,6,1719,4,7,0,0,4,28,12.0,1,22,12,20628
352,2024-01-01,Chennai,Organic,Wardrobe,3,870,2,1,0,0,1,31,3.0,1,28,3,2610
353,2024-04-01,Hyderabad,Meta_Ads,Study,3,1049,3,7,0,1,2,31,9.0,1,25,9,9441
354,2024-06-01,Mumbai,Meta_Ads,Bed,6,1221,0,8,0,0,1,24,15.0,1,23,15,18315
355,2024-12-01,Bengaluru,Google_Ads,Wardrobe,3,964,1,6,0,1,0,21,,0,17,17,16388
356,2024-12-01,Mumbai,Google_Ads,Wardrobe,3,989,0,9,0,0,2,26,,0,17,17,16813
357,2024-02-01,Mumbai,Google_Ads,Bed,6,1169,0,6,0,3,0,31,22.0,1,27,22,25718
358,2024-11-01,Chennai,Google_Ads,Sofa,12,1326,3,8,0,0,1,34,1.0,1,18,1,1326
359,2024-02-01,Delhi,Google_Ads,Sofa,6,1400,5,7,0,0,2,21,5.0,1,27,5,7000
360,2024-09-01,Mumbai,Google_Ads,Full_Home,3,3407,1,1,0,0,0,29,1.0,1,20,1,3407
361,2024-11-01,Mumbai,Organic,Bed,6,1367,3,1,0,1,1,21,1.0,1,18,1,1367
362,2024-11-01,Delhi,Organic,Sofa,6,1345,2,7,1,0,0,21,,0,18,18,24210
363,2024-03-01,Delhi,Google_Ads,Wardrobe,6,882,6,5,0,1,1,41,10.0,1,26,10,8820
364,2024-11-01,Bengaluru,Meta_Ads,Study,6,941,0,9,1,0,0,26,,0,18,18,16938
365,2024-02-01,Pune,Google_Ads,Full_Home,6,4229,1,7,0,0,1,30,4.0,1,27,4,16916
366,2024-07-01,Mumbai,Meta_Ads,Bed,12,1404,2,9,0,0,1,33,11.0,1,22,11,15444
367,2024-06-01,Mumbai,Direct,Dining,12,1641,1,10,0,0,0,39,,0,23,23,37743
368,2024-04-01,Bengaluru,Meta_Ads,Full_Home,3,4637,3,1,2,0,3,28,1.0,1,25,1,4637
369,2024-01-01,Delhi,Google_Ads,Full_Home,12,3574,0,8,0,0,2,25,25.0,1,28,25,89350
370,2024-10-01,Hyderabad,Meta_Ads,Dining,6,1799,2,8,0,0,0,26,10.0,1,19,10,17990
371,2024-05-01,Pune,Organic,Study,12,894,1,7,0,1,1,28,24.0,1,24,24,21456
372,2024-08-01,Bengaluru,Google_Ads,Sofa,6,1748,1,1,0,0,0,29,1.0,1,21,1,1748
373,2024-05-01,Chennai,Direct,Wardrobe,6,931,0,6,0,0,2,29,,0,24,24,22344
374,2024-05-01,Hyderabad,Meta_Ads,Full_Home,6,4726,2,1,0,0,0,26,2.0,1,24,2,9452
375,2024-11-01,Mumbai,Google_Ads,Sofa,12,1729,0,7,0,1,0,23,15.0,1,18,15,25935
376,2024-02-01,Bengaluru,Meta_Ads,Bed,6,1183,1,6,2,1,2,38,3.0,1,27,3,3549
377,2024-09-01,Mumbai,Organic,Study,6,901,3,7,1,0,2,29,3.0,1,20,3,2703
378,2024-09-01,Pune,Meta_Ads,Full_Home,6,3739,2,6,0,0,0,24,,0,20,20,74780
379,2024-05-01,Mumbai,Direct,Sofa,3,1349,2,8,0,0,0,21,11.0,1,24,11,14839
380,2024-04-01,Mumbai,Direct,Full_Home,6,3942,3,1,0,0,2,30,1.0,1,25,1,3942
381,2024-01-01,Hyderabad,Google_Ads,Bed,3,1347,4,7,0,0,2,28,26.0,1,28,26,35022
382,2024-12-01,Pune,Google_Ads,Full_Home,3,3961,0,8,0,0,3,24,10.0,1,17,10,39610
383,2024-12-01,Delhi,Google_Ads,Full_Home,6,3863,4,7,0,0,1,33,11.0,1,17,11,42493
384,2024-03-01,Hyderabad,Organic,Full_Home,6,3858,4,8,0,0,2,22,,0,26,26,100308
385,2024-01-01,Bengaluru,Organic,Full_Home,3,3625,0,1,1,2,2,30,1.0,1,28,1,3625
386,2024-02-01,Pune,Google_Ads,Full_Home,3,3711,0,9,0,0,1,32,,0,27,27,100197
387,2024-01-01,Bengaluru,Direct,Full_Home,6,4140,0,1,1,0,0,23,1.0,1,28,1,4140
388,2024-10-01,Bengaluru,Google_Ads,Wardrobe,12,905,0,7,1,0,0,30,5.0,1,19,5,4525
389,2024-11-01,Chennai,Referral,Wardrobe,6,1139,4,7,0,0,1,27,,0,18,18,20502
390,2024-02-01,Bengaluru,Referral,Sofa,12,1660,2,6,0,0,2,32,,0,27,27,44820
391,2024-09-01,Bengaluru,Google_Ads,Sofa,6,1793,1,7,0,1,0,33,,0,20,20,35860
392,2024-03-01,Delhi,Google_Ads,Study,3,864,4,1,0,0,2,21,3.0,1,26,3,2592
393,2024-05-01,Mumbai,Google_Ads,Sofa,3,1370,3,7,0,0,1,31,,0,24,24,32880
394,2024-08-01,Bengaluru,Direct,Full_Home,6,3505,0,6,1,0,0,31,,0,21,21,73605
395,2024-09-01,Delhi,Meta_Ads,Bed,12,1263,3,1,0,1,2,39,1.0,1,20,1,1263
396,2024-11-01,Hyderabad,Referral,Sofa,6,1757,2,5,1,0,1,33,6.0,1,18,6,10542
397,2024-01-01,Hyderabad,Meta_Ads,Bed,6,1373,3,6,0,2,1,30,11.0,1,28,11,15103
398,2024-03-01,Bengaluru,Meta_Ads,Sofa,6,1777,1,9,0,1,0,27,,0,26,26,46202
399,2024-04-01,Delhi,Direct,Sofa,12,1754,4,8,0,0,1,23,,0,25,25,43850
400,2024-04-01,Pune,Meta_Ads,Dining,6,1572,0,8,0,0,2,31,15.0,1,25,15,23580
401,2024-12-01,Bengaluru,Organic,Bed,6,1303,3,5,1,0,1,26,,0,17,17,22151
402,2024-10-01,Bengaluru,Meta_Ads,Full_Home,12,3818,0,1,1,0,1,25,1.0,1,19,1,3818
403,2024-04-01,Bengaluru,Google_Ads,Bed,6,1441,0,9,0,0,0,28,,0,25,25,36025
404,2024-12-01,Delhi,Google_Ads,Study,6,943,0,8,0,0,0,31,,0,17,17,16031
405,2024-06-01,Bengaluru,Google_Ads,Study,12,784,1,1,0,0,0,35,1.0,1,23,1,784
406,2024-07-01,Hyderabad,Organic,Sofa,12,1756,2,6,1,0,1,30,6.0,1,22,6,10536
407,2024-06-01,Chennai,Meta_Ads,Sofa,12,1686,2,8,0,0,0,30,,0,23,23,38778
408,2024-02-01,Bengaluru,Meta_Ads,Full_Home,6,4705,0,7,0,0,0,27,3.0,1,27,3,14115
409,2024-12-01,Delhi,Google_Ads,Study,12,843,0,7,1,0,1,26,12.0,1,17,12,10116
410,2024-01-01,Bengaluru,Organic,Sofa,3,1669,2,5,1,0,0,28,13.0,1,28,13,21697
411,2024-03-01,Bengaluru,Referral,Study,12,964,0,1,0,0,0,30,1.0,1,26,1,964
412,2024-03-01,Hyderabad,Organic,Bed,12,1160,4,5,1,0,1,22,24.0,1,26,24,27840
413,2024-04-01,Mumbai,Direct,Sofa,6,1410,4,7,0,0,1,24,14.0,1,25,14,19740
414,2024-02-01,Chennai,Google_Ads,Bed,3,1191,6,5,0,0,1,34,20.0,1,27,20,23820
415,2024-01-01,Delhi,Google_Ads,Full_Home,12,3614,1,1,0,0,0,29,1.0,1,28,1,3614
416,2024-09-01,Bengaluru,Meta_Ads,Bed,6,1399,2,1,0,0,2,21,1.0,1,20,1,1399
417,2024-12-01,Mumbai,Google_Ads,Dining,12,1844,0,1,0,0,0,32,1.0,1,17,1,1844
418,2024-02-01,Bengaluru,Organic,Sofa,12,1792,3,7,1,0,1,29,,0,27,27,48384
419,2024-04-01,Pune,Referral,Sofa,12,1387,2,8,0,0,0,30,,0,25,25,34675
420,2024-07-01,Hyderabad,Google_Ads,Bed,6,1411,2,7,0,0,1,29,7.0,1,22,7,9877
421,2024-12-01,Mumbai,Direct,Wardrobe,12,877,0,7,0,0,2,38,3.0,1,17,3,2631
422,2024-09-01,Delhi,Google_Ads,Full_Home,12,3734,2,7,0,0,1,29,1.0,1,20,1,3734
423,2024-10-01,Delhi,Organic,Full_Home,6,4585,1,8,0,0,1,21,14.0,1,19,14,64190
424,2024-07-01,Hyderabad,Meta_Ads,Sofa,3,1768,2,8,1,0,0,37,11.0,1,22,11,19448
425,2024-06-01,Bengaluru,Organic,Sofa,12,1783,1,7,1,0,1,35,,0,23,23,41009
426,2024-03-01,Bengaluru,Google_Ads,Bed,6,1315,0,7,1,1,3,25,14.0,1,26,14,18410
427,2024-11-01,Bengaluru,Direct,Full_Home,3,4429,0,5,2,0,3,26,2.0,1,18,2,8858
428,2024-10-01,Mumbai,Direct,Wardrobe,3,978,2,5,0,0,1,34,2.0,1,19,2,1956
429,2024-01-01,Mumbai,Meta_Ads,Full_Home,6,4380,2,1,0,0,0,44,1.0,1,28,1,4380
430,2024-09-01,Bengaluru,Meta_Ads,Bed,6,1173,0,9,0,0,0,32,10.0,1,20,10,11730
431,2024-02-01,Mumbai,Organic,Dining,3,1427,1,1,0,1,0,25,1.0,1,27,1,1427
432,2024-09-01,Mumbai,Meta_Ads,Dining,6,1910,0,6,0,0,1,33,3.0,1,20,3,5730
433,2024-10-01,Bengaluru,Meta_Ads,Dining,12,1533,5,6,0,0,1,25,4.0,1,19,4,6132
434,2024-02-01,Chennai,Meta_Ads,Wardrobe,6,1163,0,8,0,0,0,25,7.0,1,27,7,8141
435,2024-06-01,Delhi,Referral,Bed,6,1114,3,1,1,0,1,28,1.0,1,23,1,1114
436,2024-02-01,Mumbai,Organic,Wardrobe,3,1140,2,8,1,0,0,33,1.0,1,27,1,1140
437,2024-07-01,Delhi,Google_Ads,Full_Home,6,4710,1,6,1,1,0,35,,0,22,22,103620
438,2024-12-01,Mumbai,Direct,Bed,6,1111,0,9,0,0,0,22,,0,17,17,18887
439,2024-01-01,Pune,Google_Ads,Study,12,887,1,6,0,1,0,25,9.0,1,28,9,7983
440,2024-05-01,Delhi,Google_Ads,Full_Home,12,4530,1,9,0,0,0,21,,0,24,24,108720
441,2024-12-01,Mumbai,Direct,Dining,6,1362,1,7,0,1,0,35,,0,17,17,23154
442,2024-04-01,Chennai,Google_Ads,Wardrobe,3,956,0,4,2,0,1,31,1.0,1,25,1,956
443,2024-02-01,Pune,Google_Ads,Sofa,12,1410,2,9,0,0,0,31,,0,27,27,38070
444,2024-06-01,Pune,Meta_Ads,Full_Home,12,3586,0,1,0,1,0,29,1.0,1,23,1,3586
445,2024-07-01,Bengaluru,Referral,Full_Home,12,3522,0,7,0,0,1,30,,0,22,22,77484
446,2024-08-01,Bengaluru,Google_Ads,Full_Home,12,3748,0,6,1,1,1,31,,0,21,21,78708
447,2024-04-01,Hyderabad,Meta_Ads,Sofa,3,1379,4,4,0,0,1,31,3.0,1,25,3,4137
448,2024-12-01,Mumbai,Google_Ads,Full_Home,12,4763,0,8,0,0,1,24,,0,17,17,80971
449,2024-07-01,Hyderabad,Meta_Ads,Bed,3,1114,4,6,1,0,1,34,5.0,1,22,5,5570
450,2024-04-01,Hyderabad,Meta_Ads,Dining,3,1432,3,6,1,0,1,36,7.0,1,25,7,10024
451,2024-12-01,Mumbai,Google_Ads,Bed,6,1471,0,7,0,0,0,30,,0,17,17,25007
452,2024-12-01,Mumbai,Direct,Bed,3,1451,2,8,0,0,0,28,6.0,1,17,6,8706
453,2024-06-01,Mumbai,Organic,Dining,6,1621,0,7,1,0,0,39,,0,23,23,37283
454,2024-01-01,Bengaluru,Referral,Wardrobe,3,984,2,8,0,0,0,33,4.0,1,28,4,3936
455,2024-08-01,Delhi,Direct,Full_Home,3,3884,4,8,0,0,1,21,1.0,1,21,1,3884
456,2024-07-01,Hyderabad,Direct,Bed,3,1547,4,1,0,0,1,33,1.0,1,22,1,1547
457,2024-02-01,Mumbai,Organic,Full_Home,6,4613,0,6,0,0,1,35,20.0,1,27,20,92260
458,2024-08-01,Hyderabad,Google_Ads,Wardrobe,6,941,4,6,0,1,1,28,3.0,1,21,3,2823
459,2024-11-01,Delhi,Referral,Sofa,6,1516,5,6,0,1,1,22,11.0,1,18,11,16676
460,2024-02-01,Hyderabad,Meta_Ads,Bed,6,1443,2,8,0,0,0,36,14.0,1,27,14,20202
461,2024-09-01,Bengaluru,Google_Ads,Full_Home,3,4554,0,6,0,0,0,31,,0,20,20,91080
462,2024-02-01,Hyderabad,Meta_Ads,Full_Home,12,3570,4,6,0,1,1,36,,0,27,27,96390
463,2024-09-01,Hyderabad,Google_Ads,Sofa,3,1776,0,9,0,0,0,30,9.0,1,20,9,15984
464,2024-06-01,Bengaluru,Meta_Ads,Bed,12,1477,0,8,0,1,1,21,1.0,1,23,1,1477
465,2024-01-01,Delhi,Referral,Wardrobe,12,1025,4,7,0,0,1,33,14.0,1,28,14,14350
466,2024-12-01,Pune,Meta_Ads,Dining,12,1639,2,8,0,0,0,33,,0,17,17,27863
467,2024-02-01,Bengaluru,Google_Ads,Study,6,924,0,8,0,0,0,24,,0,27,27,24948
468,2024-08-01,Hyderabad,Google_Ads,Full_Home,12,4541,1,10,0,0,0,43,,0,21,21,95361
469,2024-03-01,Chennai,Referral,Bed,3,1353,2,8,0,0,1,24,6.0,1,26,6,8118
470,2024-12-01,Pune,Meta_Ads,Sofa,12,1700,0,8,0,0,0,25,9.0,1,17,9,15300
471,2024-09-01,Mumbai,Meta_Ads,Sofa,3,1727,0,9,0,0,0,38,,0,20,20,34540
472,2024-10-01,Delhi,Organic,Full_Home,6,4382,5,1,0,0,1,22,1.0,1,19,1,4382
473,2024-06-01,Chennai,Referral,Dining,6,1385,1,7,0,0,2,28,,0,23,23,31855
474,2024-06-01,Delhi,Meta_Ads,Sofa,12,1509,2,7,0,0,0,25,7.0,1,23,7,10563
475,2024-08-01,Bengaluru,Organic,Full_Home,12,3757,0,6,2,0,2,29,,0,21,21,78897
476,2024-10-01,Bengaluru,Google_Ads,Dining,6,1383,0,1,0,0,0,24,1.0,1,19,1,1383
477,2024-11-01,Hyderabad,Direct,Bed,3,1399,4,3,1,1,1,40,1.0,1,18,1,1399
478,2024-01-01,Mumbai,Meta_Ads,Sofa,12,1543,3,7,0,0,1,24,26.0,1,28,26,40118
479,2024-08-01,Bengaluru,Organic,Full_Home,12,3485,1,7,0,0,1,33,,0,21,21,73185
480,2024-02-01,Mumbai,Google_Ads,Study,3,960,0,10,0,1,1,21,,0,27,27,25920
481,2024-04-01,Hyderabad,Organic,Bed,12,1191,2,7,0,0,0,28,15.0,1,25,15,17865
482,2024-10-01,Mumbai,Meta_Ads,Bed,6,1530,2,7,0,0,2,36,,0,19,19,29070
483,2024-04-01,Pune,Meta_Ads,Bed,6,1421,0,10,0,0,0,30,,0,25,25,35525
484,2024-10-01,Hyderabad,Organic,Study,3,765,3,6,0,0,1,36,12.0,1,19,12,9180
485,2024-06-01,Chennai,Referral,Bed,12,1500,3,6,0,0,1,28,10.0,1,23,10,15000
486,2024-03-01,Pune,Meta_Ads,Bed,3,1134,1,9,0,0,1,33,12.0,1,26,12,13608
487,2024-05-01,Bengaluru,Referral,Bed,12,1109,1,8,1,1,1,30,2.0,1,24,2,2218
488,2024-07-01,Delhi,Google_Ads,Full_Home,3,3952,1,8,0,0,0,24,,0,22,22,86944
489,2024-10-01,Bengaluru,Meta_Ads,Wardrobe,6,904,1,6,1,0,2,35,10.0,1,19,10,9040
490,2024-08-01,Chennai,Google_Ads,Bed,6,1476,5,1,0,0,2,25,1.0,1,21,1,1476
491,2024-12-01,Bengaluru,Google_Ads,Wardrobe,12,1179,3,9,0,0,2,32,15.0,1,17,15,17685
492,2024-11-01,Delhi,Referral,Study,3,1011,2,1,0,1,1,28,1.0,1,18,1,1011
493,2024-10-01,Pune,Google_Ads,Full_Home,6,3915,1,8,0,0,1,31,7.0,1,19,7,27405
494,2024-08-01,Bengaluru,Direct,Full_Home,6,3808,3,1,0,1,1,29,1.0,1,21,1,3808
495,2024-04-01,Pune,Meta_Ads,Wardrobe,6,969,2,5,0,0,0,40,8.0,1,25,8,7752
496,2024-05-01,Bengaluru,Organic,Wardrobe,6,879,2,8,0,0,1,33,12.0,1,24,12,10548
497,2024-02-01,Mumbai,Google_Ads,Bed,3,1515,0,1,0,0,0,27,1.0,1,27,1,1515
498,2024-05-01,Mumbai,Organic,Full_Home,3,3741,3,8,0,0,2,28,,0,24,24,89784
499,2024-12-01,Mumbai,Direct,Study,3,843,0,7,0,0,0,29,3.0,1,17,3,2529
500,2024-06-01,Delhi,Meta_Ads,Bed,3,1430,3,8,0,0,2,27,4.0,1,23,4,5720
501,2024-02-01,Chennai,Meta_Ads,Wardrobe,3,1065,1,5,0,0,1,22,8.0,1,27,8,8520
502,2024-08-01,Mumbai,Referral,Sofa,3,1777,4,1,0,0,2,40,1.0,1,21,1,1777
503,2024-12-01,Delhi,Organic,Study,6,1073,1,4,2,0,1,34,10.0,1,17,10,10730
